,Unnamed: 0,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop,Thought-terminating_Cliches,Content_Category
93,93,DT_remarks_502.txt,DT,At the center of our economic revival will be fixing our terrible trade deals,"terrible: Repetition, ""terrible"": Repetition",,,2.0,,,,,,,,,,,,,2.0,,remarks
94,94,DT_remarks_502.txt,DT,We have nearly an $800 billion annual trade deficit in goods with the world and the worst so-called recovery since the Great Depression,"the worst so-called recovery: Repetition, ""the worst so-called"": Exaggeration,Minimisation, ""the worst so-called recovery"": Exaggeration,Minimisation",,,1.0,,,,,,,,,,,,,3.0,,remarks
95,95,DT_remarks_502.txt,DT,Since China entered the World Trade Organization – another Bill and Hillary-backed deal – 70000 factories have shut down or left the United States,"another: Name_Calling,Labeling",,1.0,,,,,,,,,,,,,,1.0,,remarks
96,96,DT_remarks_502.txt,DT,"""Thats 15 factories closing a day on average."" We are living through the greatest jobs theft in the history of the world","""the greatest jobs theft in the history of the world """""": Repetition, ""the greatest jobs theft in the history of the world"": Repetition, ""the greatest jobs theft in the history of the world"": Repetition",,,3.0,,,,,,,,,,,,,3.0,,remarks
97,97,DT_remarks_502.txt,DT,"Its the most pro-growth economic plan in American history."" We are also going to protect the right of the people of Maine to use their own land","the most pro-growth economic plan: Exaggeration,Minimisation",,,,1.0,,,,,,,,,,,,1.0,,remarks
98,98,DT_remarks_502.txt,DT,It is just another federal overreach that is going to do more harm than good,just another federal overreach that is going to do more harm than good Obama and Clinton dont care that this area badly needs jobs and growth: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
99,99,DT_remarks_502.txt,DT,"Americas comeback begins on November 8th."" Here are some of the amazing things we are going to do for our country starting in 2017: We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary regulation; defend religious liberty; reduce the cost of tuition; provide school choice to every low-income child in America; rebuild our depleted military and take care of our vets; support the men and women of law enforcement; repeal and replace Obamacare; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States","our country: Repetition, ""the biggest tax cut"": Exaggeration,Minimisation, ""our country"": Repetition, ""the biggest tax cut since Ronald Reagan"": Exaggeration,Minimisation",,,2.0,,,,,,,,,,,,,4.0,,remarks
100,100,DT_remarks_502.txt,DT,You have 24 days to make every dream you ever dreamed of for your country come true,every dream you ever dreamed of for your country: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
101,101,DT_remarks_502.txt,DT,will come face to face with the righteous verdict of the American voter,"the righteous verdict of the American voter: Repetition, ""the righteous verdict of the American voter"": Repetition, ""the righteous verdict of the American voter"": Repetition, ""the righteous verdict of"": Flag-Waving, ""the righteous verdict of"": Flag-Waving, ""the righteous verdict of the American voter"": Repetition",,,4.0,,,,,,,,,,,,,6.0,,remarks
102,102,DT_remarks_502.txt,DT,"Im going to fight for every mom whose lost her child to illegal immigration and drugs and gang violence."" ""Im going to fight for every worker who deserves a raise and for every community whose jobs and dreams have been ripped out and shipped to other countries."" ""Im going to fight for every person in this country who believes government should serve the people – not the donors."" ""Im going to fight for every patriotic citizen that Hillary Clinton slanders as deplorable and irredeemable – and I am going to be a President for all of our citizens."" I am going to fight to bring us together as Americans","""gang violence."""""": Repetition, """"ripped out and shipped to other countries."""""""": Loaded_Language, """"every person in this country who believes government should serve the people – not the donors."""""""": Exaggeration,Minimisation, ""every patriotic citizen that Hillary Clinton slanders as deplorable and irredeemable"": Exaggeration,Minimisation, """"a President for all of our citizens."""""""": Flag-Waving",,,1.0,,,,,,,,,,,,,5.0,,remarks
103,103,DT_remarks_502.txt,DT,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,"""under One God saluting One American Flag """""": Flag-Waving, """"One God saluting One American Flag """""""": Flag-Waving, """"One God saluting One American Flag """""""": Slogans, """"One God saluting One American Flag """""""": Flag-Waving, """"One God saluting One American Flag """""""": Slogans, """"One God saluting One American Flag """""""": Flag-Waving, """"One God saluting One American Flag """""""": Slogans, """"One God saluting One American Flag """""""": Flag-Waving, """"One People under One God saluting One American Flag """""""": Repetition, """"One God saluting One American Flag """""""": Flag-Waving",,,,,,,6.0,,,,,,,,,10.0,,remarks
104,104,DT_remarks_502.txt,DT,"Youre going to look back at this election and say this is by far the most important vote youve ever cast for anyone at any time."" Once again we are going to have a government of by and for the people","by far the most important vote: Exaggeration,Minimisation, ""a government of by and for the people We will make America wealthy again We will make America powerful again We will make America strong"": Flag-Waving, ""the most"": Exaggeration,Minimisation, ""of by and for the people We Will Make America Wealthy Again We Will Make America Strong Again We Will Make America Safe"": Slogans",,,,2.0,,,,,,,,,,,,4.0,,remarks
105,105,DT_remarks_502.txt,DT,We will make America wealthy again,We will make America wealthy again We will make America powerful again We will make America strong again We will make America safe again And we will make America great again: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
106,106,DT_remarks_516.txt,DT,"We are a very divided nation.n"" ""Im not a politician and have never wanted to be a politician believe me","""very divided nation.n"""""": Flag-Waving",,,,,,,1.0,,,,,,,,,1.0,,remarks
107,107,DT_remarks_516.txt,DT,"But when I saw the trouble our country was in I knew I couldnt stand by and watch any longer.n"" Our country has been so good to me",Our country has been so good to me: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
108,108,DT_remarks_516.txt,DT,"Ive been a major part of it.n"" ""I know how the game works in Washington and on Wall Street and I know how theyve rigged the rules of the game against everyday Americans",everyday Americans: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
109,109,DT_remarks_516.txt,DT,"45 million Americans are on food stamps and 47 million are living in poverty.n"" We have failed our inner cities and in so doing have failed our African-American and Hispanic communities.n ""Weve misguided military adventures overseas and wars that go on forever that just cannot be won by the people that are doing it now","""We have failed our inner cities and in so doing have failed our African-American and Hispanic communities.n """"Weve misguided military adventures overseas and wars that go on forever that just cannot be won by the people that are doing it now They dont know how to win the wars at home.n"""""": Flag-Waving",,,,,,,1.0,,,,,,,,,1.0,,remarks
110,110,DT_remarks_516.txt,DT,"They dont know how to win the wars at home.n"" We have our great veterans dying while waiting for medical care.n Change has to come from outside our very broken system",great: Repetition,,,1.0,,,,,,,,,,,,,1.0,,remarks
111,111,DT_remarks_516.txt,DT,Our system is broken.n The fact that Washington and the Washington establishment has tried so hard to stop our campaign is only more proof that our campaign represents the kind of change that only arrives once-in-a-lifetime,the kind of change that only arrives once-in-a-lifetime: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
112,112,DT_remarks_516.txt,DT," n ""The system is totally rigged and broken","""""""The system is totally rigged"": Flag-Waving",,,,,,,1.0,,,,,,,,,1.0,,remarks
113,113,DT_remarks_516.txt,DT,"Also then there is the deletion of at least 33000 emails after receiving a subpoena from the United States Congress thats after receiving the subpoena as an example.n"" It was announced this week that the highly-respected four-star general James Cartwright maybe sentenced to up to five years in prison with a massive fine for lying on one occasion to the FBI",highly-respected: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
114,114,DT_remarks_516.txt,DT,He said he did that for national security reasons.n Highly respected man,Highly respected: Flag-Waving,,,,,,,1.0,,,,,,,,,1.0,,remarks
115,115,DT_remarks_516.txt,DT,How must he feel,"""How must he feel A big part of the rigging of this election is the fact that Hillary is being allowed to run despite having broken so many laws on so many different occasions.n """"Why is she allowed to"": Flag-Waving",,,,,,,1.0,,,,,,,,,1.0,,remarks
116,116,DT_remarks_516.txt,DT,"A big part of the rigging of this election is the fact that Hillary is being allowed to run despite having broken so many laws on so many different occasions.n ""Why is she allowed to run? The dishonest mainstream media is also part in a major part of this corruption","The dishonest mainstream media: Name_Calling,Labeling, """"corruption Theyre corrupt They lie and fabricate stories to make a candidate that is being allowed to run despite having broken so many laws on so many different occasions.n """"Why is she allowed to run"""": Doubt",,1.0,,,,,,,,,,,,,,2.0,,remarks
117,117,DT_remarks_516.txt,DT,Theyre corrupt,"""Theyre corrupt They lie and fabricate stories to make a candidate that is not their preferred choice look as bad and even dangerous as possible.n"""""": Doubt",,,,,1.0,,,,,,,,,,,1.0,,remarks
118,118,DT_remarks_516.txt,DT,"They lie and fabricate stories to make a candidate that is not their preferred choice look as bad and even dangerous as possible.n"" At my rallies they never show or talk about the massive crowd size and try to diminish all of our events.n ""On the other hand they dont show the small size of Hillarys crowds but in fact talk about how many people are there",they never show: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
119,119,DT_remarks_516.txt,DT,"They refused to talk about it.n"" ""Theyre trying desperately to suppress my vote and the voice of the American people as an example of the power structure and fighting","""""""Theyre trying desperately to suppress my vote and the voice of the American people"": Doubt",,,,,1.0,,,,,,,,,,,1.0,,remarks
120,120,DT_remarks_516.txt,DT,"Its not paying and its a very unfair playing field and you see what thats happening and what thats doing to department stores all over the country.n"" ""Very very unfair and youre talking about billions and billions of dollars",very unfair playing field: Doubt,,,,,1.0,,,,,,,,,,,1.0,,remarks
